Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1266738,"Developmental Biology",44,1241,0.0845771144278607,0.9937878769499581,0.9937878769499581,142,537,0.04142879185310909,9606,Homo sapiens,"3280;5361;6196;4099;6335;23767;5915;2668;284656;3751;10891;10451;9935;51129;6804;4902;9333;3170;5493;2045;1051;8482;389692;23237;25854;3172;56963;3426;56106;57453;55534;100133941;57731;100653049;8912;90249;6514;9901;730755;3821;4318;3725","","R-HSA-525833;R-HSA-6806629;R-HSA-1183003;R-HSA-211466;R-HSA-9618584;R-HSA-3928628;R-HSA-211476;R-HSA-8942224;R-HSA-593685;R-HSA-9634445;R-HSA-3928602;R-HSA-6805573;R-HSA-3928607;R-HSA-5682802;R-HSA-3928604;R-HSA-434990;R-HSA-9614778;R-HSA-392751;R-HSA-434989;R-HSA-3928597;R-HSA-6806613;R-HSA-3928584;R-HSA-3928591;R-HSA-6806610;R-HSA-399934;R-HSA-3928578;R-HSA-399935;R-HSA-399933;R-HSA-399930;R-HSA-399931;R-HSA-6814298;R-HSA-399928;R-HSA-376122;R-HSA-399942;R-HSA-1183058;R-HSA-8854981;R-HSA-399941;R-HSA-8855747;R-HSA-399939;R-HSA-399951;R-HSA-211272;R-HSA-6814764;R-HSA-399946;R-HSA-399947;R-HSA-6805546;R-HSA-399944;R-HSA-8985799;R-HSA-560472;R-HSA-560473;R-HSA-9010648;R-HSA-8855508;R-HSA-376145;R-HSA-399952;R-HSA-6809393;R-HSA-9010641;R-HSA-6809663;R-HSA-5617676;R-HSA-211289;R-HSA-9010643;R-HSA-9010898;R-HSA-9010645;R-HSA-5617672;R-HSA-8985812;R-HSA-6810937;R-HSA-8853734;R-HSA-560491;R-HSA-560493;R-HSA-381283;R-HSA-6810894;R-HSA-6814734;R-HSA-3928657;R-HSA-375144;R-HSA-8853737;R-HSA-3928660;R-HSA-3928651;R-HSA-392053;R-HSA-3928648;R-HSA-392054;R-HSA-560510;R-HSA-392051;R-HSA-381309;R-HSA-3928642;R-HSA-977271;R-HSA-560498;R-HSA-8853755;R-HSA-3928646;R-HSA-8853753;R-HSA-5617877;R-HSA-8853762;R-HSA-5617874;R-HSA-445071;R-HSA-8853774;R-HSA-8855564;R-HSA-6814187;R-HSA-560517;R-HSA-1980047;R-HSA-6810357;R-HSA-5617862;R-HSA-445077;R-HSA-9014812;R-HSA-5617859;R-HSA-210836;R-HSA-8853789;R-HSA-381337;R-HSA-5617867;R-HSA-374692;R-HSA-8853793;R-HSA-8853792;R-HSA-5617661;R-HSA-374696;R-HSA-4093327;R-HSA-391868;R-HSA-391871;R-HSA-9014834;R-HSA-391865;R-HSA-6810843;R-HSA-5617641;R-HSA-5617896;R-HSA-9010231;R-HSA-391866;R-HSA-6814374;R-HSA-381377;R-HSA-8855617;R-HSA-9010523;R-HSA-416725;R-HSA-373713;R-HSA-6814387;R-HSA-428510;R-HSA-9010539;R-HSA-9010541;R-HSA-8855915;R-HSA-373739;R-HSA-373751;R-HSA-428533;R-HSA-8854899;R-HSA-437234;R-HSA-6811539;R-HSA-8854897;R-HSA-9011313;R-HSA-8854908;R-HSA-9622377;R-HSA-8854905"
R-HSA-983695,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,103,0.007019696040346214,0.9940318313846848,0.9940318313846848,1,25,0.0019287147045209073,9606,Homo sapiens,"2259","","R-HSA-74448"
R-HSA-1630316,"Glycosaminoglycan metabolism",3,182,0.01240373475090302,0.9940675062312486,0.9940675062312486,21,88,0.006789075759913593,9606,Homo sapiens,"2207;1634;83539","","R-HSA-2022911;R-HSA-1971487;R-HSA-1889981;R-HSA-1793176;R-HSA-9638064;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-1889978;R-HSA-2065233;R-HSA-1878002;R-HSA-2022065;R-HSA-9632034;R-HSA-2022063;R-HSA-2022061;R-HSA-9632033;R-HSA-2022056;R-HSA-2022052;R-HSA-2018659;R-HSA-1971491;R-HSA-1889955"
R-HSA-72306,"tRNA processing",3,182,0.01240373475090302,0.9940675062312486,0.9940675062312486,3,54,0.00416602376176516,9606,Homo sapiens,"25840;23145;202658","","R-HSA-6784494;R-HSA-5696813;R-HSA-5696810"
R-HSA-9010553,"Regulation of expression of SLITs and ROBOs",3,183,0.012471887139644245,0.9943016264232479,0.9943016264232479,4,20,0.0015429717636167258,9606,Homo sapiens,"3426;3821;23237","","R-HSA-9010539;R-HSA-9010523;R-HSA-9010541;R-HSA-9011313"
R-HSA-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,105,0.007156000817828665,0.9945987026842948,0.9945987026842948,2,47,0.0036259836444993056,9606,Homo sapiens,"29126","","R-HSA-109343;R-HSA-109998"
R-HSA-8856688,"Golgi-to-ER retrograde transport",2,148,0.010086553533701356,0.9947051250114387,0.9947051250114387,4,18,0.0013886745872550533,9606,Homo sapiens,"113220;25854","","R-HSA-8849350;R-HSA-6811426;R-HSA-6811423;R-HSA-8849353"
R-HSA-72163,"mRNA Splicing - Major Pathway",3,185,0.012608191917126695,0.9947433070486393,0.9947433070486393,9,9,6.943372936275266E-4,9606,Homo sapiens,"23145;54437;55679","","R-HSA-72160;R-HSA-72130;R-HSA-72231;R-HSA-156661;R-HSA-72139;R-HSA-72107;R-HSA-72124;R-HSA-72143;R-HSA-72127"
R-HSA-391251,"Protein folding",1,106,0.00722415320656989,0.9948616420854958,0.9948616420854958,1,28,0.002160160469063416,9606,Homo sapiens,"2775","","R-HSA-8850560"
R-HSA-5663220,"RHO GTPases Activate Formins",2,149,0.010154705922442582,0.994933338179877,0.994933338179877,3,27,0.00208301188088258,9606,Homo sapiens,"23213;25854","","R-HSA-3858489;R-HSA-3858495;R-HSA-5666169"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",1,107,0.007292305595311115,0.9951117981371275,0.9951117981371275,2,7,5.40040117265854E-4,9606,Homo sapiens,"2207","","R-HSA-2730860;R-HSA-2730884"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",7,315,0.021468002453485995,0.9951665382086726,0.9951665382086726,5,9,6.943372936275266E-4,9606,Homo sapiens,"3426;255488;53630;9903;283807;7704;221687","","R-HSA-983150;R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",7,316,0.02153615484222722,0.9953222563981368,0.9953222563981368,7,43,0.0033173892917759606,9606,Homo sapiens,"7412;999;80329;3821;925;1308;8519","","R-HSA-198983;R-HSA-199079;R-HSA-199062;R-HSA-5686625;R-HSA-198955;R-HSA-199518;R-HSA-198941"
R-HSA-3700989,"Transcriptional Regulation by TP53",13,486,0.03312206092823553,0.9953608459659735,0.9953608459659735,18,259,0.0199814843388366,9606,Homo sapiens,"8794;2353;3486;94241;1643;28984;27134;4512;4513;8900;4514;3725;53836","","R-HSA-6797606;R-HSA-3215251;R-HSA-6800035;R-HSA-6803917;R-HSA-6806412;R-HSA-6800044;R-HSA-3222237;R-HSA-163214;R-HSA-6806423;R-HSA-6805109;R-HSA-5633441;R-HSA-6799409;R-HSA-6797616;R-HSA-6797712;R-HSA-6793661;R-HSA-187934;R-HSA-6806394;R-HSA-6799416"
R-HSA-9020702,"Interleukin-1 signaling",1,109,0.007428610372793566,0.9955762127953239,0.9955762127953239,1,46,0.003548835056318469,9606,Homo sapiens,"3426","","R-HSA-209061"
R-HSA-3214847,"HATs acetylate histones",1,110,0.0074967627615347915,0.9957916239203192,0.9957916239203192,1,15,0.0011572288227125443,9606,Homo sapiens,"9767","","R-HSA-3318413"
R-HSA-70171,"Glycolysis",1,110,0.0074967627615347915,0.9957916239203192,0.9957916239203192,1,24,0.001851566116340071,9606,Homo sapiens,"3310","","R-HSA-71802"
R-HSA-6805567,"Keratinization",4,226,0.015402439855516935,0.9959658230978484,0.9959658230978484,19,34,0.002623051998148434,9606,Homo sapiens,"9333;5493;100653049;730755","","R-HSA-6814374;R-HSA-6806629;R-HSA-6805573;R-HSA-6810894;R-HSA-6814734;R-HSA-6814764;R-HSA-6814187;R-HSA-6805546;R-HSA-6806613;R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-6806610;R-HSA-6809393;R-HSA-6809663;R-HSA-8942224;R-HSA-6810843;R-HSA-6814298;R-HSA-6810937"
R-HSA-5668914,"Diseases of metabolism",10,409,0.02787432699516118,0.9961054587583339,0.9961054587583339,13,191,0.014735380342539732,9606,Homo sapiens,"1634;10568;3248;81794;170689;9215;140766;54437;1591;59084","","R-HSA-3636919;R-HSA-5602004;R-HSA-6785668;R-HSA-4420365;R-HSA-3595175;R-HSA-3560804;R-HSA-4793947;R-HSA-3560802;R-HSA-5687585;R-HSA-6785565;R-HSA-3595178;R-HSA-5649483;R-HSA-3595176"
R-HSA-1483255,"PI Metabolism",1,112,0.007633067539017243,0.9961915285211763,0.9961915285211763,18,89,0.00686622434809443,9606,Homo sapiens,"4496","","R-HSA-1676185;R-HSA-1675928;R-HSA-8870499;R-HSA-1676124;R-HSA-1676177;R-HSA-1675824;R-HSA-1676082;R-HSA-1676149;R-HSA-1675988;R-HSA-1675883;R-HSA-1676109;R-HSA-1676204;R-HSA-1676206;R-HSA-1676133;R-HSA-1675813;R-HSA-1675780;R-HSA-1675815;R-HSA-1675974"
R-HSA-428157,"Sphingolipid metabolism",2,157,0.010699925032372385,0.9964431443970044,0.9964431443970044,3,62,0.00478321246721185,9606,Homo sapiens,"130367;3164","","R-HSA-1605723;R-HSA-428701;R-HSA-428664"
R-HSA-192823,"Viral mRNA Translation",1,114,0.007769372316499694,0.9965534791102932,0.9965534791102932,1,2,1.5429717636167257E-4,9606,Homo sapiens,"NA","","R-HSA-192841"
R-HSA-72172,"mRNA Splicing",3,196,0.013357868193280175,0.9966387462236137,0.9966387462236137,14,14,0.001080080234531708,9606,Homo sapiens,"23145;54437;55679","","R-HSA-72160;R-HSA-72130;R-HSA-75079;R-HSA-72231;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-75083;R-HSA-72107;R-HSA-75082;R-HSA-72143;R-HSA-156661;R-HSA-72124;R-HSA-72127"
R-HSA-9678108,"SARS-CoV-1 Infection",1,117,0.00797382948272337,0.9970330170244617,0.9970330170244617,1,110,0.008486344699891991,9606,Homo sapiens,"256435","","R-HSA-9683769"
R-HSA-168249,"Innate Immune System",46,1329,0.09057452463708852,0.9970389983634389,0.9970389983634389,157,697,0.0537725659620429,9606,Homo sapiens,"5284;6196;110384692;154664;4311;11240;2353;25840;353189;245972;116844;3241;114548;2207;1675;1672;78989;10396;10451;11001;978;10235;3310;29799;7294;1191;3426;3304;2259;3303;3026;30835;4973;4214;7128;527;5602;10584;1848;5328;5329;4318;10622;54848;3725","","R-HSA-9604499;R-HSA-688136;R-HSA-177671;R-HSA-5621573;R-HSA-981535;R-HSA-1462023;R-HSA-2032396;R-HSA-450325;R-HSA-203797;R-HSA-5621571;R-HSA-5621366;R-HSA-6804035;R-HSA-5621363;R-HSA-450348;R-HSA-5621371;R-HSA-5621370;R-HSA-5621606;R-HSA-5621347;R-HSA-1296421;R-HSA-8951486;R-HSA-5621356;R-HSA-5621615;R-HSA-5621353;R-HSA-5621352;R-HSA-5621355;R-HSA-5621354;R-HSA-2730856;R-HSA-6804006;R-HSA-2730858;R-HSA-2396007;R-HSA-2730860;R-HSA-173636;R-HSA-844612;R-HSA-2730849;R-HSA-2730851;R-HSA-1471322;R-HSA-6800426;R-HSA-844610;R-HSA-183122;R-HSA-2730872;R-HSA-9013978;R-HSA-6800434;R-HSA-198746;R-HSA-2730867;R-HSA-2730868;R-HSA-2730871;R-HSA-166753;R-HSA-5607731;R-HSA-1222516;R-HSA-166245;R-HSA-976743;R-HSA-877158;R-HSA-6803978;R-HSA-2730841;R-HSA-2730840;R-HSA-2730843;R-HSA-173680;R-HSA-6803988;R-HSA-6810643;R-HSA-2730847;R-HSA-877178;R-HSA-168053;R-HSA-937337;R-HSA-2730833;R-HSA-6803999;R-HSA-5607724;R-HSA-981621;R-HSA-2395992;R-HSA-1471338;R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2424487;R-HSA-877198;R-HSA-2424481;R-HSA-166795;R-HSA-166792;R-HSA-981637;R-HSA-2029458;R-HSA-3134883;R-HSA-877187;R-HSA-173709;R-HSA-6799350;R-HSA-2029453;R-HSA-1467269;R-HSA-844440;R-HSA-981658;R-HSA-933530;R-HSA-2029451;R-HSA-2454192;R-HSA-933528;R-HSA-173723;R-HSA-8852509;R-HSA-173720;R-HSA-981648;R-HSA-173725;R-HSA-2730889;R-HSA-2730888;R-HSA-166817;R-HSA-976810;R-HSA-2730892;R-HSA-2730882;R-HSA-2730885;R-HSA-2855047;R-HSA-2730884;R-HSA-2730887;R-HSA-2730886;R-HSA-1606327;R-HSA-976801;R-HSA-173745;R-HSA-2424476;R-HSA-2730896;R-HSA-981680;R-HSA-1028815;R-HSA-977359;R-HSA-977615;R-HSA-1028812;R-HSA-2454240;R-HSA-168136;R-HSA-3266557;R-HSA-977602;R-HSA-977375;R-HSA-74448;R-HSA-873951;R-HSA-9603905;R-HSA-977629;R-HSA-977626;R-HSA-199895;R-HSA-977371;R-HSA-166869;R-HSA-1028821;R-HSA-918229;R-HSA-1028820;R-HSA-8862300;R-HSA-1028819;R-HSA-977619;R-HSA-1028817;R-HSA-1028816;R-HSA-1964482;R-HSA-981713;R-HSA-168162;R-HSA-8852580;R-HSA-2454208;R-HSA-168933;R-HSA-1306876;R-HSA-6798743;R-HSA-450292;R-HSA-1250272;R-HSA-6798739;R-HSA-8862320;R-HSA-6798751;R-HSA-168440;R-HSA-2454239;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-6798745"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",1,119,0.00811013426020582,0.9973150860995751,0.9973150860995751,1,5,3.8574294090418145E-4,9606,Homo sapiens,"90701","","R-HSA-1799329"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",1,121,0.00824643903768827,0.9975703724133878,0.9975703724133878,2,5,3.8574294090418145E-4,9606,Homo sapiens,"25854","","R-HSA-9648114;R-HSA-9648017"
R-HSA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",2,167,0.011381448919784638,0.9977216259449028,0.9977216259449028,3,33,0.0025459034099675976,9606,Homo sapiens,"8578;78989","","R-HSA-2247514;R-HSA-2203480;R-HSA-2197645"
R-HSA-5693567,"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",1,124,0.008450896203911947,0.9979085737861049,0.9979085737861049,2,42,0.003240240703595124,9606,Homo sapiens,"8900","","R-HSA-5684096;R-HSA-5684081"
R-HSA-202424,"Downstream TCR signaling",1,124,0.008450896203911947,0.9979085737861049,0.9979085737861049,1,24,0.001851566116340071,9606,Homo sapiens,"3426","","R-HSA-5607724"
